Date,Open,High,Low,Close,Adj Close,Volume
2020-08-25,323000,325000,317000,325000,324535.03125,897649
2020-08-26,321500,338500,321000,334000,333522.15625,1155853
2020-08-27,337000,347000,336500,337000,336517.875,1232239
2020-08-28,337000,338500,329500,333000,332523.59375,969408
2020-08-31,336500,340000,322000,322500,322038.625,1528978
2020-09-01,322500,329500,322000,324500,324035.75,691864
2020-09-02,332500,335500,327000,332500,332024.3125,808064
2020-09-03,333500,339500,329500,339000,338515.03125,776547
2020-09-04,322500,335000,322000,328500,328030.03125,1174337
2020-09-07,325500,325500,313500,314500,314050.0625,1308247
2020-09-08,316000,318000,305500,311000,310555.0625,989171
2020-09-09,303000,307000,300000,304500,304064.375,925825
2020-09-10,309000,311000,305000,307500,307060.09375,834946
2020-09-11,302500,307000,301000,306000,305562.21875,517023
2020-09-14,307500,308000,300000,303000,302566.53125,608816
2020-09-15,304000,314000,303000,312000,311553.65625,797985
2020-09-16,311500,312000,306000,307000,306560.78125,696219
2020-09-17,302500,304000,299000,300500,300070.09375,823516
2020-09-18,299500,302000,296000,298000,297573.6875,750488
2020-09-21,297000,301500,292000,292000,291582.25,656024
2020-09-22,290500,295000,282000,284500,284093,864846
2020-09-23,290000,298000,285500,296500,296075.8125,984136
2020-09-24,291500,295500,287000,294000,293579.40625,848971
2020-09-25,296000,297500,289500,295000,294577.96875,648182
2020-09-28,297000,302000,296000,298500,298072.96875,724465
2020-09-29,303000,303000,294000,296500,296075.8125,765489
2020-10-05,297500,299000,289500,298500,298072.96875,906516
2020-10-06,299500,307500,296500,305000,304563.65625,868540
2020-10-07,302000,305000,299500,305000,304563.65625,534644
2020-10-08,307500,307500,300000,301000,300569.375,756735
2020-10-12,303000,303000,291500,292000,291582.25,914860
2020-10-13,292000,298000,292000,295000,294577.96875,636487
2020-10-14,295000,301000,293000,298500,298072.96875,759464
2020-10-15,300500,300500,291000,292500,292081.53125,624097
2020-10-16,292500,297500,291500,293500,293080.125,446832
2020-10-19,293500,296500,286000,286000,285590.84375,434420
2020-10-20,286500,291000,281000,290000,289585.125,535870
2020-10-21,292500,301000,291000,297500,297074.375,640501
2020-10-22,295000,296000,292000,293000,292580.8125,416425
2020-10-23,295500,295500,286000,286500,286090.125,451654
2020-10-26,286500,289000,281500,281500,281097.28125,349163
2020-10-27,281500,288500,280500,283500,283094.40625,2071432
2020-10-28,282000,298500,281500,298500,298072.96875,698195
2020-10-29,297000,301000,294500,298500,298072.96875,785050
2020-10-30,299000,300000,290000,290000,289585.125,939833
2020-11-02,292000,293000,285500,285500,285091.5625,503831
2020-11-03,284000,287000,280000,283000,282595.125,1066923
2020-11-04,282500,300500,282000,298500,298072.96875,1623712
2020-11-05,295000,302000,291500,299000,298572.25,1082388
2020-11-06,303000,307000,299000,301000,300569.375,968971
2020-11-09,304000,304500,298000,298000,297573.6875,678531
2020-11-10,287000,288000,282000,283000,282595.125,1728995
2020-11-11,281000,283000,277500,280000,279599.4375,1183499
2020-11-12,283000,285500,279000,279000,278600.84375,1016673
2020-11-13,277500,282000,277500,281000,280598,710865
2020-11-16,282500,283000,277500,278000,277602.28125,887878
2020-11-17,277500,278000,273500,275000,274606.5625,816320
2020-11-18,274500,283500,274000,281000,280598,912899
2020-11-19,282500,284000,279500,280500,280098.71875,520114
2020-11-20,281500,283500,278500,281000,280598,439077
2020-11-23,282000,282500,278500,281500,281097.28125,565213
2020-11-24,281500,287000,280000,282500,282095.84375,809745
2020-11-25,287000,287000,278500,278500,278101.5625,909937
2020-11-26,280000,285500,280000,285500,285091.5625,797094
2020-11-27,287000,287500,283000,284500,284093,417510
2020-11-30,286000,286500,277500,277500,277103,1176272
2020-12-01,282000,286000,280000,285500,285091.5625,709278
2020-12-02,287000,287000,282000,283500,283094.40625,601596
2020-12-03,285000,287000,283500,287000,286589.40625,740985
2020-12-04,287500,295500,284500,294000,293579.40625,1174932
2020-12-07,300000,300500,288000,289500,289085.84375,821860
2020-12-08,291500,291500,285000,285000,284592.28125,566981
2020-12-09,285500,289000,285000,288000,287587.96875,533304
2020-12-10,288000,290000,284500,286000,285590.84375,959427
2020-12-11,288000,291500,287500,290000,289585.125,503588
2020-12-14,292500,294000,286000,286000,285590.84375,555272
2020-12-15,286500,287500,282500,283000,282595.125,491995
2020-12-16,286500,287000,283000,285500,285091.5625,381896
2020-12-17,286000,287000,282000,285000,284592.28125,522344
2020-12-18,284000,285500,282000,282500,282095.84375,487305
2020-12-21,284000,285500,280000,284000,283593.6875,473545
2020-12-22,285000,293500,284000,284000,283593.6875,750095
2020-12-23,288500,289000,283000,284000,283593.6875,508019
2020-12-24,284500,284500,280000,282000,281596.5625,453095
2020-12-28,282000,282500,280000,281000,280598,537848
2020-12-29,281500,285000,280500,283000,283000,506090
2020-12-30,285000,293000,284000,292500,292500,1190327
2021-01-04,291500,294000,285500,293000,293000,947178
2021-01-05,291500,292500,286500,292500,292500,912657
2021-01-06,292500,300500,289500,290000,290000,1375856
2021-01-07,288500,292000,286500,289500,289500,1155734
2021-01-08,293500,312000,290000,312000,312000,3175396
2021-01-11,320000,323500,301000,309000,309000,2765169
2021-01-12,305000,308500,292500,304000,304000,1573299
2021-01-13,306000,317500,304000,314000,314000,1894304
2021-01-14,318500,326000,314000,318000,318000,1548585
2021-01-15,320500,323000,305500,306000,306000,1106810
2021-01-18,304500,308500,300000,300500,300500,864969
2021-01-19,303500,310500,299500,308000,308000,880238
2021-01-20,313500,313500,302000,308000,308000,885472
2021-01-21,316500,326000,316000,322500,322500,1941446
2021-01-22,332000,350000,326000,343500,343500,3303950
2021-01-25,349000,353000,340000,349000,349000,1593848
2021-01-26,350500,351000,338000,342000,342000,1247284
2021-01-27,347000,352000,339500,341500,341500,1149246
2021-01-28,336000,366000,335000,355000,355000,2285696
2021-01-29,362000,362000,340500,343000,343000,1607894
2021-02-01,346500,352500,341500,348000,348000,983467
