Date,Open,High,Low,Close,Adj Close,Volume
2020-09-08,57400,58700,57200,58700,56908.898438,31517520
2020-09-09,58200,59300,57800,58400,56618.046875,30597399
2020-09-10,59900,60000,59100,59200,57393.636719,29923293
2020-09-11,59300,59400,58200,59000,57199.742188,16017098
2020-09-14,60200,60800,59900,60400,58557.023438,20648281
2020-09-15,60900,61000,60500,61000,59138.714844,17877075
2020-09-16,61100,61300,60600,61000,59138.714844,17041444
2020-09-17,60700,60800,59300,59500,57684.484375,25108356
2020-09-18,59800,59900,59100,59300,57490.585938,18884571
2020-09-21,59100,60000,59000,59200,57393.636719,15140387
2020-09-22,59100,59700,57800,58200,56424.152344,20830381
2020-09-23,58400,58800,57400,58600,56811.945313,20111398
2020-09-24,57700,58600,57600,57800,56036.355469,17564020
2020-09-25,57700,58200,57700,57900,56133.304688,11444683
2020-09-28,58300,58800,57900,58200,56771.25,12614080
2020-09-29,58300,59000,58200,58200,56771.25,15503563
2020-10-05,57500,59200,57500,58700,57258.976563,20228289
2020-10-06,59400,59900,58700,59000,57551.613281,14463826
2020-10-07,58700,59900,58500,59900,58429.519531,14861838
2020-10-08,60500,60700,59500,59700,58234.429688,24589924
2020-10-12,60000,60400,59900,60400,58917.242188,16145837
2020-10-13,61000,61400,60400,60900,59404.96875,19247631
2020-10-14,61000,61100,60500,60900,59404.96875,16086716
2020-10-15,60700,60800,59700,60000,58527.0625,17756232
2020-10-16,60000,60400,59000,59500,58039.335938,16554190
2020-10-19,59600,60200,59500,60000,58527.0625,14474985
2020-10-20,60300,60900,60100,60900,59404.96875,19326115
2020-10-21,61200,61500,60600,60900,59404.96875,15703443
2020-10-22,60300,60500,59800,60100,58624.609375,14294095
2020-10-23,60400,60400,59800,60200,58722.152344,9322232
2020-10-26,60400,61100,60100,60400,58917.242188,13268226
2020-10-27,60300,60300,59500,59800,58331.972656,17260416
2020-10-28,59400,59400,58800,59000,57551.613281,14428882
2020-10-29,58200,58500,57500,58100,56673.707031,22636966
2020-10-30,58000,58000,56600,56600,55210.53125,26907844
2020-11-02,56400,57500,56000,57400,55990.890625,20489076
2020-11-03,57900,58900,57600,58800,57356.523438,14950919
2020-11-04,58900,59000,57800,58500,57063.886719,21718561
2020-11-05,59000,60300,58800,60300,58819.699219,20639475
2020-11-06,60700,60800,59600,60100,58624.609375,16910230
2020-11-09,60700,60900,60100,60200,58722.152344,15892961
2020-11-10,60500,60500,59500,60200,58722.152344,19073552
2020-11-11,60700,61400,60400,61300,59795.148438,25628510
2020-11-12,61000,61400,60700,61000,59502.515625,19800573
2020-11-13,61300,63200,61000,63200,61648.507813,31508829
2020-11-16,64000,66700,63900,66300,64672.40625,36354334
2020-11-17,67000,67000,65600,65700,64087.132813,30204089
2020-11-18,65700,66200,64700,64800,63209.226563,22963790
2020-11-19,64100,64800,63900,64600,63014.136719,16590290
2020-11-20,63900,65200,63900,64700,63111.683594,15068682
2020-11-23,64800,67800,64700,67500,65842.945313,27134398
2020-11-24,67900,69500,67000,67700,66038.039063,32158235
2020-11-25,67900,68300,66500,66600,64965.039063,32447065
2020-11-26,66100,68000,66000,68000,66330.671875,19023323
2020-11-27,68000,68400,67600,68200,66525.765625,14063434
2020-11-30,68400,68600,66700,66700,65062.585938,43811016
2020-12-01,67100,68300,67100,67800,66135.578125,22327173
2020-12-02,68400,69900,68300,69500,67793.851563,29703942
2020-12-03,70100,70500,69300,69700,67988.9375,23677989
2020-12-04,70400,72100,70100,71500,69744.75,28130533
2020-12-07,72400,73500,71900,72900,71110.382813,28490496
2020-12-08,72200,72900,71600,71700,69939.84375,25000338
2020-12-09,72100,73900,72000,73900,72085.835938,24077996
2020-12-10,72700,73800,72500,72900,71110.382813,39882928
2020-12-11,73500,73800,73100,73400,71598.109375,18486672
2020-12-14,73600,74500,73200,73800,71988.289063,21510415
2020-12-15,73800,74100,73300,73800,71988.289063,20863671
2020-12-16,74100,74500,73400,73800,71988.289063,17512081
2020-12-17,73400,73700,72600,73300,71500.5625,24293214
2020-12-18,73300,73700,73000,73000,71207.929688,17613029
2020-12-21,73100,73400,72000,73000,71207.929688,20367355
2020-12-22,72500,73200,72100,72300,70525.109375,16304910
2020-12-23,72400,74000,72300,73900,72085.835938,19411326
2020-12-24,74100,78800,74000,77800,75890.09375,32502870
2020-12-28,79000,80100,78200,78700,76768,40085044
2020-12-29,78800,78900,77300,78300,78300,30339449
2020-12-30,77400,81300,77300,81000,81000,29417421
2021-01-04,81000,84400,80200,83000,83000,38655276
2021-01-05,81600,83900,81600,83900,83900,35335669
2021-01-06,83300,84500,82100,82200,82200,42089013
2021-01-07,82800,84200,82700,82900,82900,32644642
2021-01-08,83300,90000,83000,88800,88800,59013307
2021-01-11,90000,96800,89500,91000,91000,90306177
2021-01-12,90300,91400,87800,90600,90600,48682416
2021-01-13,89800,91200,89100,89700,89700,36068848
2021-01-14,88700,90000,88700,89700,89700,26393970
2021-01-15,89800,91800,88000,88000,88000,33431809
2021-01-18,86600,87300,84100,85000,85000,43227951
2021-01-19,84500,88000,83600,87000,87000,39895044
2021-01-20,89000,89000,86500,87200,87200,25211127
2021-01-21,87500,88600,86500,88100,88100,25318011
2021-01-22,89000,89700,86800,86800,86800,30861661
2021-01-25,87000,89900,86300,89400,89400,27258534
2021-01-26,88800,89200,86500,86700,86700,33178936
2021-01-27,86600,87700,85600,85600,85600,26423070
2021-01-28,83200,85600,83200,83700,83700,31859808
2021-01-29,84500,85000,82000,82000,82000,39615978
2021-02-01,81700,83400,81000,83000,83000,27728644
