Date,Open,High,Low,Close,Adj Close,Volume
2020-03-27,258500,260000,236500,248000,247556.34375,975996
2020-03-30,239000,247000,235000,244500,244062.60938,764977
2020-03-31,245500,248000,235500,240500,240069.76563,1011083
2020-04-01,240000,244500,230000,231000,230586.76563,794308
2020-04-02,231500,233500,222000,233000,232583.1875,916444
2020-04-03,241000,245500,228000,231500,231085.85938,1050266
2020-04-06,234500,240000,230500,240000,239570.65625,723090
2020-04-07,246500,251000,240500,245000,244561.71875,1116101
2020-04-08,245000,256000,242500,250000,249552.76563,1069528
2020-04-09,256000,256500,249000,253000,252547.40625,600048
2020-04-10,253500,254000,247000,250500,250051.875,439031
2020-04-13,248500,248500,241000,241500,241067.98438,412839
2020-04-14,250500,252500,248000,251500,251050.09375,640598
2020-04-16,252000,271500,252000,271000,270515.21875,1230799
2020-04-17,277500,305000,276500,286500,285987.46875,2107737
2020-04-20,287000,294000,278000,283000,282493.75,875648
2020-04-21,278500,285500,274000,283000,282493.75,1098619
2020-04-22,274500,285500,273000,285500,284989.25,631088
2020-04-23,291000,291500,284000,284500,283991.0625,607966
2020-04-24,280000,282000,275000,277000,276504.46875,494177
2020-04-27,277000,280500,275000,279000,278500.90625,335350
2020-04-28,285000,288500,277500,279500,279000,505802
2020-04-29,281500,286000,280000,286000,285488.375,634295
2020-05-04,277500,280500,275500,277000,276504.46875,572771
2020-05-06,283500,284000,278000,281500,280996.40625,347019
2020-05-07,281500,283000,278500,282500,281994.625,259687
2020-05-08,284000,291000,283000,285500,284989.25,467585
2020-05-11,288500,290000,284500,287000,286486.59375,373632
2020-05-12,286000,287000,279000,284000,283491.9375,415346
2020-05-13,280000,313500,279500,309500,308946.34375,1659104
2020-05-14,310000,316500,299500,308000,307449,991739
2020-05-15,308500,310500,301000,302500,301958.84375,462886
2020-05-18,305000,320500,300000,313500,312939.1875,786411
2020-05-19,320000,324500,313500,317500,316932.03125,527064
2020-05-20,316500,331000,315000,331000,330407.875,614805
2020-05-21,334500,343500,330500,335000,334400.71875,707599
2020-05-22,338000,341000,330000,336000,335398.9375,465772
2020-05-25,338000,348000,336000,348000,347377.46875,659563
2020-05-26,359000,393500,358500,388000,387305.90625,1454090
2020-05-27,378000,383000,363000,365000,364347.03125,1676145
2020-05-28,362500,370500,348500,359000,358357.78125,1477784
2020-05-29,355000,365500,353000,359000,358357.78125,733157
2020-06-01,361000,369500,360500,366000,365345.25,532951
2020-06-02,373000,379000,368000,370000,369338.09375,694109
2020-06-03,370000,372500,362000,366000,365345.25,955239
2020-06-04,366000,375000,364000,370500,369837.21875,778566
2020-06-05,371000,376000,369000,371500,370835.40625,648486
2020-06-08,376000,379000,371000,375500,374828.25,691875
2020-06-09,381500,390000,376000,383500,382813.9375,989349
2020-06-10,382000,387000,378500,385000,384311.28125,472751
2020-06-11,389500,399000,381000,387500,386806.78125,1406550
2020-06-12,367000,385000,367000,379500,378821.09375,1010020
2020-06-15,376000,382000,348500,348500,347876.5625,1182814
2020-06-16,367000,376000,360500,376000,375327.375,846115
2020-06-17,375000,388000,373500,384500,383812.15625,1041621
2020-06-18,384000,384500,374500,377000,376325.59375,549428
2020-06-19,384500,385000,373000,385000,384311.28125,595542
2020-06-22,381000,386500,379500,380500,379819.3125,431672
2020-06-23,384000,389000,378000,381500,380817.53125,546387
2020-06-24,382000,386000,380000,380500,379819.3125,435877
2020-06-25,373500,378000,369500,370000,369338.09375,584819
2020-06-26,375000,375500,362500,370000,369338.09375,436893
2020-06-29,363000,371500,361000,363000,362350.625,421060
2020-06-30,369500,372500,363000,363500,362849.71875,391878
2020-07-01,370000,379500,367500,370500,369837.21875,541392
2020-07-02,375500,376500,364000,371500,370835.40625,461526
2020-07-03,379500,385000,378000,381000,380318.4375,540737
2020-07-06,384000,388000,380000,388000,387305.90625,517651
2020-07-07,396500,403500,389000,391000,390300.53125,766258
2020-07-08,393500,394500,383000,385500,384810.375,502917
2020-07-09,385500,395500,380500,393000,392296.96875,705556
2020-07-10,395500,398500,386500,391000,390300.53125,385485
2020-07-13,398000,398500,387000,394000,393295.15625,415777
2020-07-14,387000,394000,386500,392000,391298.75,401601
2020-07-15,395500,398000,389500,393000,392296.96875,372670
2020-07-16,400000,400000,382500,386000,385309.46875,425923
2020-07-17,383500,385500,376500,383500,382813.9375,357349
2020-07-20,383000,384000,376000,378500,377822.90625,258083
2020-07-21,385000,390500,384500,387000,386307.6875,392214
2020-07-22,384500,389500,380500,388000,387305.90625,254554
2020-07-23,390500,390500,384000,385500,384810.375,239291
2020-07-24,380000,381000,373500,375500,374828.25,394902
2020-07-27,368500,378500,368500,378000,377323.78125,333007
2020-07-28,387000,397000,381500,393000,392296.96875,1061859
2020-07-29,393000,395500,383000,385500,384810.375,648131
2020-07-30,386000,387500,380500,383500,382813.9375,305365
2020-07-31,385000,403000,383500,397500,396788.90625,951940
2020-08-03,398000,415500,394000,414500,413758.5,1058971
2020-08-04,429500,431000,410500,416000,415255.8125,556265
2020-08-05,415500,468000,412500,468000,467162.78125,1319206
2020-08-06,467000,482000,457000,469500,468660.09375,718320
2020-08-07,466500,509000,465500,488000,487127,1191900
2020-08-10,486000,486500,470000,473500,472652.9375,831429
2020-08-11,466500,482500,464000,472500,471654.75,1018301
2020-08-12,467500,487500,465500,475500,474649.375,691109
2020-08-13,483000,486500,464000,471000,470157.40625,710421
2020-08-14,455500,464000,442000,444000,443205.71875,1061360
2020-08-18,434000,452500,431000,433000,432225.40625,774253
2020-08-19,438500,440500,427000,434500,433722.71875,551050
2020-08-20,428000,436500,414000,414500,413758.5,726581
2020-08-21,422000,428000,411500,423500,422742.40625,633292
2020-08-24,423000,438000,416000,438000,437216.46875,528611
2020-08-25,445500,445500,436500,444000,443205.71875,410725
2020-08-26,442500,462500,439500,456500,455683.375,650896
2020-08-27,468000,474500,463000,469000,468161,769495
2020-08-28,468000,472500,461000,466000,465166.375,463429
2020-08-31,469000,473000,448000,452500,451690.53125,623312
2020-09-01,453000,459500,444000,454500,453686.9375,367552
2020-09-02,454500,458000,444000,452000,451191.40625,285532
2020-09-03,450500,457000,449000,452500,451690.53125,391863
2020-09-04,430000,443000,430000,439000,438214.65625,428480
2020-09-07,439000,439000,429500,430000,429230.78125,325832
2020-09-08,432000,441500,423500,435500,434720.9375,326350
2020-09-09,430000,433000,426000,429500,428731.65625,281121
2020-09-10,434500,434500,427500,430000,429230.78125,288498
2020-09-11,431500,435000,423500,429500,428731.65625,207772
2020-09-14,432500,437000,423000,436000,435220.03125,305388
2020-09-15,441000,453500,435000,452500,451690.53125,410696
2020-09-16,450000,452500,440500,449500,448695.875,365621
2020-09-17,445500,463000,445000,445500,444703.03125,655397
2020-09-18,450000,459500,449000,453000,452189.625,394156
2020-09-21,455500,461000,440000,446000,445202.15625,424967
2020-09-22,446000,455000,443000,446500,445701.25,441003
2020-09-23,456500,457000,420000,436500,435719.125,589077
2020-09-24,425500,432000,408000,410000,409266.53125,722856
2020-09-25,415000,417500,406000,412000,411262.96875,293217
2020-09-28,418000,424000,413000,421000,420246.875,229317
2020-09-29,433500,434000,426500,433500,432724.5,290281
2020-10-05,433500,439000,427500,436500,435719.125,287112
2020-10-06,438500,442000,433500,436500,435719.125,174258
2020-10-07,435000,439500,430500,439500,438713.78125,207266
2020-10-08,444000,448500,441000,445000,444203.9375,389076
2020-10-12,453000,453500,439000,440000,439212.875,279158
2020-10-13,448000,448000,438000,445500,444703.03125,262374
2020-10-14,441000,445000,435000,438500,437715.5625,286567
2020-10-15,437500,437500,427000,429000,428232.5625,273763
2020-10-16,429000,430500,415500,420000,419248.65625,301054
2020-10-19,421500,422500,412000,413000,412261.1875,283672
2020-10-20,406500,432500,406500,432500,431726.28125,317386
2020-10-21,434000,436500,429500,433000,432225.40625,239137
2020-10-22,430000,437500,425000,429500,428731.65625,193326
2020-10-23,432000,432000,422000,424500,423740.59375,143468
2020-10-26,421000,424000,416000,417500,416753.125,174312
2020-10-27,413000,431500,413000,430000,429230.78125,399221
2020-10-28,436500,436500,424500,430000,429230.78125,257709
2020-10-29,425000,432500,420000,431500,430728.09375,261803
2020-10-30,433500,454000,432000,442000,441209.3125,1316269
2020-11-02,447500,448000,427000,440000,439212.875,460501
2020-11-03,443000,466000,442000,459500,458678,712258
2020-11-04,466500,471000,453000,459500,458678,493759
2020-11-05,472000,484000,466500,484000,483134.15625,727072
2020-11-06,494000,500000,488500,499000,498107.34375,865926
2020-11-09,512000,536000,509000,533000,532046.5,824167
2020-11-10,527000,541000,521000,533000,532046.5,596508
2020-11-11,526000,532000,509000,512000,511084.0625,656555
2020-11-12,513000,519000,508000,515000,514078.71875,493665
2020-11-13,498000,505000,482000,501000,500103.75,997668
2020-11-16,492000,496000,485000,485500,484631.46875,569489
2020-11-17,491000,500000,487000,493500,492617.15625,401132
2020-11-18,497000,508000,491000,501000,500103.75,388798
2020-11-19,505000,518000,500000,518000,517073.34375,447437
2020-11-20,518000,518000,510000,515000,514078.71875,361651
2020-11-23,520000,532000,516000,526000,525059,374985
2020-11-24,535000,552000,531000,552000,551012.5,610630
2020-11-25,561000,563000,531000,538000,537037.5625,790975
2020-11-26,545000,551000,536000,550000,549016.125,400227
2020-11-27,546000,552000,538000,551000,550014.3125,336010
2020-11-30,555000,556000,533000,533000,532046.5,619138
2020-12-01,543000,547000,535000,547000,546021.4375,245050
2020-12-02,547000,553000,542000,552000,551012.5,381777
2020-12-03,550000,553000,545000,552000,551012.5,350643
2020-12-04,553000,553000,545000,551000,550014.3125,335878
2020-12-07,552000,553000,541000,546000,545023.25,318117
2020-12-08,551000,571000,550000,553000,552010.75,592722
2020-12-09,562000,569000,557000,566000,564987.5,413402
2020-12-10,556000,568000,553000,560000,558998.1875,500393
2020-12-11,570000,570000,551000,556000,555005.375,349151
2020-12-14,553000,553000,543000,549000,548017.875,285611
2020-12-15,552000,554000,545000,552000,551012.5,297350
2020-12-16,560000,564000,554000,564000,562991.0625,365414
2020-12-17,564000,567000,557000,567000,565985.6875,322991
2020-12-18,571000,571000,559000,568000,566983.875,252660
2020-12-21,568000,569000,561000,566000,564987.5,243244
2020-12-22,564000,565000,553000,555000,554007.125,241689
2020-12-23,559000,559000,543000,554000,553008.9375,264539
2020-12-24,557000,569000,554000,563000,561992.8125,361601
2020-12-28,561000,563000,556000,559000,558000,315619
2020-12-29,572000,603000,563000,601000,601000,827634
2020-12-30,602000,630000,595000,628000,628000,503572
2021-01-04,660000,682000,640000,671000,671000,694737
2021-01-05,675000,686000,658000,686000,686000,601692
2021-01-06,693000,702000,671000,680000,680000,669150
2021-01-07,688000,712000,676000,698000,698000,756799
2021-01-08,710000,739000,705000,739000,739000,890113
2021-01-11,750000,773000,717000,730000,730000,1010964
2021-01-12,731000,749000,703000,745000,745000,944536
2021-01-13,738000,759000,735000,754000,754000,576057
2021-01-14,751000,768000,746000,749000,749000,531618
2021-01-15,756000,764000,736000,737000,737000,532859
2021-01-18,715000,729000,705000,706000,706000,644139
2021-01-19,706000,735000,705000,732000,732000,430480
2021-01-20,753000,753000,724000,744000,744000,419120
2021-01-21,755000,756000,738000,745000,745000,377379
2021-01-22,751000,809000,745000,792000,792000,973969
2021-01-25,797000,797000,780000,790000,790000,386549
2021-01-26,795000,816000,783000,790000,790000,472724
2021-01-27,797000,813000,786000,789000,789000,474277
2021-01-28,765000,773000,743000,767000,767000,751481
2021-01-29,768000,770000,727000,734000,734000,764317
2021-02-01,730000,747000,719000,745000,745000,434355
