,날짜,종가
133,2021-07-06 13:00,-0.36991368681
134,2021-07-06 14:00,0.12376237624
135,2021-07-06 15:00,0.12360939431
136,2021-07-06 16:00,0.12360939431
137,2021-07-06 17:00,0.12360939431
138,2021-07-06 18:00,0.12360939431
139,2021-07-06 19:00,0.12360939431
140,2021-07-06 20:00,0.12360939431
141,2021-07-06 21:00,0.12360939431
142,2021-07-06 22:00,0.12360939431
143,2021-07-06 23:00,0.12360939431
144,2021-07-07 0:00,0.12360939431
145,2021-07-07 1:00,0.12360939431
146,2021-07-07 2:00,0.12360939431
147,2021-07-07 3:00,0.12360939431
148,2021-07-07 4:00,0.12360939431
149,2021-07-07 5:00,0.12360939431
150,2021-07-07 6:00,0.12360939431
151,2021-07-07 7:00,0.12360939431
152,2021-07-07 8:00,0.12360939431
153,2021-07-07 9:00,0.12360939431
154,2021-07-07 10:00,-0.49382716049
155,2021-07-07 11:00,-0.49382716049
156,2021-07-07 12:00,-0.49382716049
157,2021-07-07 13:00,-0.49382716049
158,2021-07-07 14:00,-0.24813895782
159,2021-07-07 15:00,0.24875621891
160,2021-07-07 16:00,0.24875621891
161,2021-07-07 17:00,0.24875621891
162,2021-07-07 18:00,0.24875621891
163,2021-07-07 19:00,0.24875621891
164,2021-07-07 20:00,0.24875621891
165,2021-07-07 21:00,0.24875621891
166,2021-07-07 22:00,0.24875621891
167,2021-07-07 23:00,0.24875621891
168,2021-07-08 0:00,0.24875621891
169,2021-07-08 1:00,0.24875621891
170,2021-07-08 2:00,0.24875621891
171,2021-07-08 3:00,0.24875621891
172,2021-07-08 4:00,0.24875621891
173,2021-07-08 5:00,0.24875621891
174,2021-07-08 6:00,0.24875621891
175,2021-07-08 7:00,0.24875621891
176,2021-07-08 8:00,0.24875621891
177,2021-07-08 9:00,0.24875621891
178,2021-07-08 10:00,0.24875621891
179,2021-07-08 11:00,0.24875621891
180,2021-07-08 12:00,-0.12406947891
181,2021-07-08 13:00,-0.24844720497
182,2021-07-08 14:00,-0.12453300125
183,2021-07-08 15:00,-0.12453300125
184,2021-07-08 16:00,-0.12453300125
185,2021-07-08 17:00,-0.12453300125
186,2021-07-08 18:00,-0.12453300125
187,2021-07-08 19:00,-0.12453300125
188,2021-07-08 20:00,-0.12453300125
189,2021-07-08 21:00,-0.12453300125
190,2021-07-08 22:00,-0.12453300125
191,2021-07-08 23:00,-0.12453300125
192,2021-07-09 0:00,-0.12453300125
193,2021-07-09 1:00,-0.12453300125
194,2021-07-09 2:00,-0.12453300125
195,2021-07-09 3:00,-0.12453300125
196,2021-07-09 4:00,-0.12453300125
197,2021-07-09 5:00,-0.12453300125
