,날짜,종가
0,2021-07-01 00:00:00,80200.0
1,2021-07-01 01:00:00,80200.0
2,2021-07-01 02:00:00,80200.0
3,2021-07-01 03:00:00,80200.0
4,2021-07-01 04:00:00,80200.0
5,2021-07-01 05:00:00,80200.0
6,2021-07-01 06:00:00,80200.0
7,2021-07-01 07:00:00,80200.0
8,2021-07-01 08:00:00,80200.0
9,2021-07-01 09:00:00,80200.0
10,2021-07-01 10:00:00,80200.0
11,2021-07-01 11:00:00,80200.0
12,2021-07-01 12:00:00,80300.0
13,2021-07-01 13:00:00,80200.0
14,2021-07-01 14:00:00,80200.0
15,2021-07-01 15:00:00,80200.0
16,2021-07-01 16:00:00,80200.0
17,2021-07-01 17:00:00,80200.0
18,2021-07-01 18:00:00,80200.0
19,2021-07-01 19:00:00,80200.0
20,2021-07-01 20:00:00,80200.0
21,2021-07-01 21:00:00,80200.0
22,2021-07-01 22:00:00,80200.0
23,2021-07-01 23:00:00,80200.0
24,2021-07-02 00:00:00,80200.0
25,2021-07-02 01:00:00,80200.0
26,2021-07-02 02:00:00,80200.0
27,2021-07-02 03:00:00,80200.0
28,2021-07-02 04:00:00,80200.0
29,2021-07-02 05:00:00,80200.0
30,2021-07-02 06:00:00,80200.0
31,2021-07-02 07:00:00,80200.0
32,2021-07-02 08:00:00,80200.0
33,2021-07-02 09:00:00,80200.0
34,2021-07-02 10:00:00,80300.0
35,2021-07-02 11:00:00,80100.0
36,2021-07-02 12:00:00,80200.0
37,2021-07-02 13:00:00,80200.0
38,2021-07-02 14:00:00,80100.0
39,2021-07-02 15:00:00,80100.0
40,2021-07-02 16:00:00,80100.0
41,2021-07-02 17:00:00,80100.0
42,2021-07-02 18:00:00,80100.0
43,2021-07-02 19:00:00,80100.0
44,2021-07-02 20:00:00,80100.0
45,2021-07-02 21:00:00,80100.0
46,2021-07-02 22:00:00,80100.0
47,2021-07-02 23:00:00,80100.0
48,2021-07-03 00:00:00,80100.0
49,2021-07-03 01:00:00,80100.0
50,2021-07-03 02:00:00,80100.0
51,2021-07-03 03:00:00,80100.0
52,2021-07-03 04:00:00,80100.0
53,2021-07-03 05:00:00,80100.0
54,2021-07-03 06:00:00,80100.0
55,2021-07-03 07:00:00,80100.0
56,2021-07-03 08:00:00,80100.0
57,2021-07-03 09:00:00,80100.0
58,2021-07-03 10:00:00,80100.0
59,2021-07-03 11:00:00,80100.0
60,2021-07-03 12:00:00,80100.0
61,2021-07-03 13:00:00,80100.0
62,2021-07-03 14:00:00,80100.0
63,2021-07-03 15:00:00,80100.0
64,2021-07-03 16:00:00,80100.0
65,2021-07-03 17:00:00,80100.0
66,2021-07-03 18:00:00,80100.0
67,2021-07-03 19:00:00,80100.0
68,2021-07-03 20:00:00,80100.0
69,2021-07-03 21:00:00,80100.0
70,2021-07-03 22:00:00,80100.0
71,2021-07-03 23:00:00,80100.0
72,2021-07-04 00:00:00,80100.0
73,2021-07-04 01:00:00,80100.0
74,2021-07-04 02:00:00,80100.0
75,2021-07-04 03:00:00,80100.0
76,2021-07-04 04:00:00,80100.0
77,2021-07-04 05:00:00,80100.0
78,2021-07-04 06:00:00,80100.0
79,2021-07-04 07:00:00,80100.0
80,2021-07-04 08:00:00,80100.0
81,2021-07-04 09:00:00,80100.0
82,2021-07-04 10:00:00,80100.0
83,2021-07-04 11:00:00,80100.0
84,2021-07-04 12:00:00,80100.0
85,2021-07-04 13:00:00,80100.0
86,2021-07-04 14:00:00,80100.0
87,2021-07-04 15:00:00,80100.0
88,2021-07-04 16:00:00,80100.0
89,2021-07-04 17:00:00,80100.0
90,2021-07-04 18:00:00,80100.0
91,2021-07-04 19:00:00,80100.0
92,2021-07-04 20:00:00,80100.0
93,2021-07-04 21:00:00,80100.0
94,2021-07-04 22:00:00,80100.0
95,2021-07-04 23:00:00,80100.0
96,2021-07-05 00:00:00,80100.0
97,2021-07-05 01:00:00,80100.0
98,2021-07-05 02:00:00,80100.0
99,2021-07-05 03:00:00,80100.0
100,2021-07-05 04:00:00,80100.0
101,2021-07-05 05:00:00,80100.0
102,2021-07-05 06:00:00,80100.0
103,2021-07-05 07:00:00,80100.0
104,2021-07-05 08:00:00,80100.0
105,2021-07-05 09:00:00,80100.0
106,2021-07-05 10:00:00,80400.0
107,2021-07-05 11:00:00,80600.0
108,2021-07-05 12:00:00,80600.0
109,2021-07-05 13:00:00,80600.0
110,2021-07-05 14:00:00,80500.0
111,2021-07-05 15:00:00,80300.0
112,2021-07-05 16:00:00,80300.0
113,2021-07-05 17:00:00,80300.0
114,2021-07-05 18:00:00,80300.0
115,2021-07-05 19:00:00,80300.0
116,2021-07-05 20:00:00,80300.0
117,2021-07-05 21:00:00,80300.0
118,2021-07-05 22:00:00,80300.0
119,2021-07-05 23:00:00,80300.0
120,2021-07-06 00:00:00,80300.0
121,2021-07-06 01:00:00,80300.0
122,2021-07-06 02:00:00,80300.0
123,2021-07-06 03:00:00,80300.0
124,2021-07-06 04:00:00,80300.0
125,2021-07-06 05:00:00,80300.0
126,2021-07-06 06:00:00,80300.0
127,2021-07-06 07:00:00,80300.0
128,2021-07-06 08:00:00,80300.0
129,2021-07-06 09:00:00,80300.0
130,2021-07-06 10:00:00,81200.0
131,2021-07-06 11:00:00,81100.0
132,2021-07-06 12:00:00,80800.0
133,2021-07-06 13:00:00,80800.0
134,2021-07-06 14:00:00,80900.0
135,2021-07-06 15:00:00,81000.0
136,2021-07-06 16:00:00,81000.0
137,2021-07-06 17:00:00,81000.0
138,2021-07-06 18:00:00,81000.0
139,2021-07-06 19:00:00,81000.0
140,2021-07-06 20:00:00,81000.0
141,2021-07-06 21:00:00,81000.0
142,2021-07-06 22:00:00,81000.0
143,2021-07-06 23:00:00,81000.0
144,2021-07-07 00:00:00,81000.0
145,2021-07-07 01:00:00,81000.0
146,2021-07-07 02:00:00,81000.0
147,2021-07-07 03:00:00,81000.0
148,2021-07-07 04:00:00,81000.0
149,2021-07-07 05:00:00,81000.0
150,2021-07-07 06:00:00,81000.0
151,2021-07-07 07:00:00,81000.0
152,2021-07-07 08:00:00,81000.0
153,2021-07-07 09:00:00,81000.0
154,2021-07-07 10:00:00,80600.0
155,2021-07-07 11:00:00,80600.0
156,2021-07-07 12:00:00,80600.0
157,2021-07-07 13:00:00,80600.0
158,2021-07-07 14:00:00,80400.0
159,2021-07-07 15:00:00,80600.0
160,2021-07-07 16:00:00,80600.0
161,2021-07-07 17:00:00,80600.0
162,2021-07-07 18:00:00,80600.0
163,2021-07-07 19:00:00,80600.0
164,2021-07-07 20:00:00,80600.0
165,2021-07-07 21:00:00,80600.0
166,2021-07-07 22:00:00,80600.0
167,2021-07-07 23:00:00,80600.0
168,2021-07-08 00:00:00,80600.0
169,2021-07-08 01:00:00,80600.0
170,2021-07-08 02:00:00,80600.0
171,2021-07-08 03:00:00,80600.0
172,2021-07-08 04:00:00,80600.0
173,2021-07-08 05:00:00,80600.0
174,2021-07-08 06:00:00,80600.0
175,2021-07-08 07:00:00,80600.0
176,2021-07-08 08:00:00,80600.0
177,2021-07-08 09:00:00,80600.0
178,2021-07-08 10:00:00,80600.0
179,2021-07-08 11:00:00,80600.0
180,2021-07-08 12:00:00,80500.0
181,2021-07-08 13:00:00,80300.0
182,2021-07-08 14:00:00,80200.0
183,2021-07-08 15:00:00,80200.0
184,2021-07-08 16:00:00,80200.0
185,2021-07-08 17:00:00,80200.0
186,2021-07-08 18:00:00,80200.0
187,2021-07-08 19:00:00,80200.0
188,2021-07-08 20:00:00,80200.0
189,2021-07-08 21:00:00,80200.0
190,2021-07-08 22:00:00,80200.0
191,2021-07-08 23:00:00,80200.0
192,2021-07-09 00:00:00,80200.0
